kl7af	5rk1/pQ5p/4q1p1/2p5/n3b3/2P3K1/2P1NPPP/2R1R3 w - - 7 31	e2f4 f8f4 b7b8 f4f8	1804	hard	crushing master middlegame short
vQHeP	2Q5/k7/2P3p1/1q3p2/8/5P1P/p4BPK/1q6 b - - 1 60	b5b6 c8b7	1804	hard	endgame mate mateIn1 oneMove pin
TCJs3	r1b2rk1/6pp/p1n1pp2/qp1n2N1/8/PR1BP3/2PNQ1PP/5RK1 b - - 3 17	f6g5 d3h7 g8h7 f1f8	1805	hard	crushing deflection kingsideAttack middlegame short
8pSMi	2kr3r/1pb5/2p5/p3p1Pp/3n1pqP/P2P1R1B/1P6/R1BQ3K b - - 3 25	d4f3 d1f3 g4h3 f3h3	1806	hard	advantage middlegame pin short
HfmMK	1B4k1/1b1r2b1/1pp4p/p3p1pP/4B3/PP2K3/8/5R2 b - - 1 36	d7f7 e4h7 g8h7 f1f7	1806	hard	crushing deflection endgame short
NvNgY	1Q2k2r/4bp1p/q1N1b1pB/8/3pN3/2p5/r4PPP/4R1K1 b k - 3 22	e8d7 c6e5	1806	hard	master mate mateIn1 middlegame oneMove
1y1eN	B5R1/2p4p/pp1p2p1/4b1k1/2QnnqN1/7P/P1P3K1/6R1 w - - 20 38	g4e5 f4g3 g2f1 e4d2	1808	hard	fork mate mateIn2 middlegame short
rKABC	r1q4r/pp3kp1/1n3Rp1/3Q4/1b1P1BP1/7P/PPP2P2/R5K1 b - - 2 21	f7f6 f4g5	1808	hard	mate mateIn1 middlegame oneMove
0fkwn	5r1k/2p4p/2nb1p2/4p2q/8/1Q5R/P4PPP/R5K1 b - - 7 23	h5g5 b3c2 h7h6 c2c6	1809	hard	advantage middlegame short
8sHYo	r1b2rk1/1p4b1/2n1p2p/p2p4/P5p1/1B1Q2Pq/1PP2P1N/RNB2RK1 w - - 1 21	d3g6 c6e5 g6g4 e5g4	1809	hard	crushing middlegame short trappedPiece
aEuTw	2k4r/1pp2ppp/p1pr4/8/4Pbq1/2QP1N2/PPP2PPP/R4RK1 w - - 2 17	a1d1 d6g6 g2g3 g4f3	1809	hard	advantage middlegame pin quietMove short
1IWhd	r3kb1r/pbpp1pp1/1p2pqp1/8/4P3/1PNP4/1PP2PPP/R1BQ1RK1 w kq - 4 11	c3b5 f6e5 h2h3 e5b5	1810	hard	crushing middlegame short
M3zNY	2rqr1k1/p4ppp/5n2/8/2pPP3/2Q5/P2N2PP/1R2R1K1 w - - 1 22	b1b4 f6d5 e4d5 e8e1	1810	hard	advantage kingsideAttack middlegame short
Y4tCa	1r4k1/1B3pp1/p3b2p/4P3/8/1P5P/q4PP1/3QR1K1 w - - 1 24	b7d5 b8d8 d1a1 a2a1	1810	hard	advantage endgame master short
FELin	rn1q3r/5kb1/p2p1p2/1p6/4PNQP/8/PPP3P1/R3K2R b KQ - 0 19	b8c6 g4e6 f7f8 f4g6	1813	hard	mate mateIn2 middlegame short
UIV2R	b1r3k1/6pp/p4p2/3Pp3/2p1P3/5PQ1/P1Bq2PP/1R5K w - - 1 28	c2a4 d2a2 g3e1 a2a4	1813	hard	crushing endgame fork short
53jad	8/7p/5b1k/8/2QPqP2/1N2P3/7P/5K2 w - - 9 46	c4e2 e4h1 f1f2 f6h4	1814	hard	endgame mate mateIn2 short
wcqTR	2rq1rk1/1b2bpp1/p3p2p/np1pP3/8/P1N2NP1/1P2QPP1/1BRR2K1 b - - 0 19	a5b3 e2c2 g7g6 c2b3	1814	hard	advantage master opening short
9r8Sp	2kr3r/Bp4b1/1Ppp4/Q2Bp3/2P1N2q/8/P4Pbp/R3R2K w - - 1 26	h1g2 h4h3 g2h1 h3f3	1815	hard	master mate mateIn2 middlegame short
jlXeR	r4rk1/p2R1pbp/2Q3p1/8/5pq1/P1P1B3/1P3PPP/5RK1 w - - 0 23	e3a7 f4f3 c6f3 g4d7	1815	hard	advantage deflection middlegame short
SAuaW	8/1pp1k1p1/p2b2P1/1P1bn3/P3p1P1/4PNK1/3NQP1r/R4R1r w - - 0 24	f3h2 e5f3 g3g2 h1h2	1817	hard	discoveredAttack discoveredCheck hookMate mate mateIn2 middlegame operaMate short
51e9v	r4rk1/1p2bppp/p1b1p3/q1P5/3NP3/2P1B3/P1Q2PPP/R4RK1 b - - 3 14	e7c5 d4b3 a5a4 e3c5	1818	hard	crushing discoveredAttack middlegame short
05V7Z	Bn2r1k1/p4ppp/3p4/2p3bP/3p2P1/1P1Q4/1PP1N2q/R2NK3 w Q - 0 21	d1f2 h2g1	1819	hard	master mate mateIn1 middlegame oneMove pin
BZ6BE	r5k1/1pp2rpp/1p2p3/4p2n/4P2q/P1PPBP2/1P5P/R4QRK b - - 7 18	a8f8 e3g5 h4f4 g5f4	1819	hard	crushing master middlegame short trappedPiece
fDgJl	4r1k1/R5p1/3p3p/2p3q1/2PpP3/7P/1r3PP1/Q4RK1 b - - 5 30	b2c2 a1a4 g5g6 a4c2	1819	hard	advantage endgame fork short
NDJOO	r1b4r/ppppk1p1/2n3Bp/2bNp3/4P2q/3P3n/PPPN2PK/R1B2R2 b - - 4 14	e7d6 d2c4 d6e6 g6f7	1820	hard	mate mateIn2 middlegame short
QP7Xq	6k1/p1p4p/3p2p1/n6r/3QPr2/2P2P1q/PP4N1/R4RK1 w - - 0 24	g2f4 h3h2	1820	hard	mate mateIn1 middlegame oneMove
ak1EN	3r2k1/3r1p1p/p2qpbp1/1ppPp2n/2P1P3/1P1R1NP1/PB1Q1P1P/3R2K1 w - - 0 25	d5e6 d6d3 e6d7 d3f3	1820	hard	advantage middlegame short
haLnd	r2q3r/p5b1/bp2N3/3pPnk1/1P1P4/P6R/5P2/2R1KB2 b - - 0 26	g5g4 f2f3	1820	hard	mate mateIn1 middlegame oneMove
BerWB	r3k2r/pp3pp1/2nppn2/8/3P1B1p/5N1q/PPP1BP2/R2QR1K1 w kq - 0 14	d1d3 h3g4 g1h1 g4f4	1821	hard	advantage fork middlegame short
HFF9K	5k2/1p3pp1/bR2p2p/P7/4KP2/3r3P/R4P2/8 w - - 3 30	b6b7 f7f5 e4e5 a6b7	1821	hard	crushing endgame intermezzo short
KvITP	2r5/3q1rpk/3p2Rp/p7/1P2QP2/1p2P3/3P4/3K2R1 b - - 0 32	b3b2 g6g7 h7h8 e4h7	1821	hard	discoveredCheck doubleCheck endgame mate mateIn2 short
zXFOF	8/8/8/4kr1p/5R1P/4K1P1/8/8 b - - 26 57	f5f4 g3f4 e5d5 e3d3	1821	hard	crushing defensiveMove endgame master masterVsMaster short
BCjl4	4r1k1/1R4p1/8/p2N3p/2PB3P/3KP1b1/r5P1/8 b - - 1 35	g3e5 d5e7 g8h7 d4e5	1822	hard	crushing endgame interference master short
JbdyJ	1r3r1k/1b2Q2n/p1q2p2/2p5/8/2N3R1/PP3PPP/3R2K1 b - - 1 27	f8g8 d1d7 c6d7 e7d7	1822	hard	crushing master middlegame short
Nlghf	8/pp5R/3R3p/5p1k/P7/1r4P1/7r/4K3 b - - 13 41	b3b2 d6h6 h5g4 h6h2	1822	hard	crushing endgame rookEndgame short
ArvCg	2k4r/1pp3p1/p1n1R3/1P1p1B1p/P2P4/2P5/5KP1/R6q b - - 0 22	h1a1 e6e8	1823	hard	doubleCheck endgame master mate mateIn1 oneMove
TBrgg	r7/6Rp/3n1p2/7k/p7/4B3/5PP1/6K1 b - - 0 34	d6f5 g2g4 h5h4 g4f5	1823	hard	crushing endgame fork short
ugJg8	3k4/1Q2r1p1/p4p2/1p2b3/7q/2P2B2/1P1r2PP/R3R2K w - - 7 31	b7b6 e5c7 b6c7 e7c7	1823	hard	crushing defensiveMove middlegame short
4I86D	8/6R1/1pp1k2p/4p2P/1PPbK1P1/1R6/8/4r3 w - - 1 46	e4f3 e5e4 f3g2 d4g7	1824	hard	crushing discoveredAttack endgame master short
qjvjJ	rq1r2k1/2p1bRpn/p7/1p2p1p1/1P2Q3/P1N1B2b/2P1N2P/R5K1 b - - 0 21	h7f6 e4g6 e7f8 f7f6	1824	hard	crushing middlegame pin short
wB9GJ	1n4k1/1p3pbp/q3p1p1/8/1Q1P4/4PNP1/2r2P1P/BR4K1 w - - 1 24	b4b7 c2c1 b1c1 a6b7	1824	hard	advantage deflection middlegame short
xWsYQ	8/4Q2p/3p2p1/3Ppp1k/2P1n3/5N1P/4q1PK/8 b - - 3 29	e2f2 e7h7	1824	hard	endgame master mate mateIn1 oneMove
z8hPG	6rk/ppp4p/5pq1/3p1n2/3P1QN1/P1P2P1P/P5RK/8 b - - 2 33	h7h5 g4e3 f5e3 g2g6	1825	hard	crushing discoveredAttack endgame master short
1e2bm	4k3/2p2pp1/6p1/1pb5/5PNK/1BPr4/1P6/1R6 w - - 0 47	g4e5 c5e7 h4g4 f7f5	1826	hard	endgame mate mateIn2 short
Ci5bL	r4rk1/ppp2ppp/3p4/5Nq1/4Pp2/2PP3b/PP3PB1/R2Q1RK1 w - - 3 18	d1f3 h3g4 f3g4 g5g4	1826	hard	crushing middlegame short trappedPiece
FaI52	6k1/pp6/2p4p/2nq1Q1P/8/P3P3/KP3p2/3R4 w - - 0 37	f5d5 c6d5 d1f1 c5e4	1826	hard	crushing defensiveMove endgame short
zB5VY	r2q2k1/ppp2p1p/3B4/2b1pp2/2B1P3/3b1P2/PPP2P1P/R2Q2K1 w - - 0 15	d6c7 d8g5 g1h1 d3c4	1826	hard	advantage middlegame short
Ph2CI	8/2R5/4k2p/3p4/r3n3/2B4P/P4PP1/6K1 w - - 7 36	c7c6 e6d7 c6h6 e4c3	1827	hard	advantage defensiveMove endgame short
E3pM8	1rb4r/p2kp2p/2p1p3/2p5/2Bb1P2/1P2B3/P1P3P1/1NKR4 b - - 3 21	h8d8 c2c3 d7e8 c3d4	1828	hard	advantage master middlegame pin short
hcnWm	r1q2kr1/ppp3pp/1n2Nnb1/6B1/2QP4/2N5/PPP3PP/4R1K1 b - - 3 18	f8f7 e6d8 f7f8 c4c5	1828	hard	discoveredCheck doubleCheck mate mateIn2 middlegame short
KeSHL	r2q1r1k/1pp1n1pp/pb4bQ/4B1N1/1Pp5/P1PP3P/5PP1/R4RK1 b - - 2 20	f8g8 h6h7 g6h7 g5f7	1829	hard	kingsideAttack mate mateIn2 middlegame sacrifice short smotheredMate
TztGz	r3k3/1p2pp2/8/p4Q2/P2n4/2q5/3N2P1/3RKB2 w q - 0 27	f5e4 c3g3	1829	hard	mate mateIn1 middlegame oneMove
c7Bqd	3r2k1/n5p1/1bp4p/p3p3/P3Pq2/8/1BPQ1PPP/2KR3R w - - 3 23	b2e5 f4e5 d2d8 b6d8	1829	hard	crushing hangingPiece middlegame short
wxlT1	r2q1rk1/ppp2pB1/3bbn2/3p4/3P4/2Nn1N1P/PPPQ1PP1/R4RK1 b - - 0 12	d6f4 g7f6 f4d2 f6d8	1829	hard	advantage middlegame short
Pj63p	N4b1r/pb1kpppp/1pnp4/1B6/8/B1Q5/q1P2PPP/5RK1 b - - 5 16	b7a8 b5c4 a2c4 c3c4	1830	hard	advantage middlegame short trappedPiece
wklnB	r4rk1/ppp2ppp/2pbbq2/4Nn2/3PNB2/2P5/PP2QPPP/R3R1K1 b - - 6 13	f6h4 f4g5 h4e4 e2e4	1830	hard	crushing middlegame short trappedPiece
Dk7SE	8/1p3pk1/p3b1p1/8/2PR1P1q/1P6/P2RB1KP/8 w - - 5 38	e2f3 e6h3 g2g1 h4e1	1831	hard	endgame mate mateIn2 short
gcVSH	1n3rk1/p4ppp/8/2bp4/8/1Q5P/PP1PqRP1/RNB3K1 w - - 0 16	b3f3 e2e1 g1h2 c5f2	1831	hard	crushing fork middlegame pin short
lD89N	8/2r1qpkp/p1r1p1p1/Pp1p4/1P1P4/2P1R3/3Q1PPP/2R2K2 b - - 6 32	e7b4 c3b4 c6c1 e3e1	1831	hard	crushing endgame short
rpxj2	6k1/1p1bnppp/3r4/3P3Q/1qB1P3/1P6/6PN/r4RK1 b - - 2 27	a1a3 h5f7 g8h8 f7e7	1831	hard	crushing fork middlegame short
3hs3p	1r1r2k1/p1qn1Rpp/3N4/2P5/3Q4/P6P/6P1/5RK1 b - - 0 27	c7c5 f7g7 g8h8 d6f7	1832	hard	master mate mateIn2 middlegame short
FXN0y	r7/8/1P6/3p1p1p/7P/2k5/PR3PK1/8 w - - 1 36	b6b7 a8g8 g2f3 c3b2	1832	hard	crushing endgame master rookEndgame short
QAIoJ	4r3/3b1pk1/p2p1p2/2pP2P1/1p2B1nQ/3P4/qPP3K1/7R b - - 3 34	f6g5 h4g5 g7f8 h1h8	1832	hard	mate mateIn2 middlegame short
XmNPj	8/1q1r1k1p/4Q1p1/5p2/1p6/3P2PK/1P3r1P/4R3 b - - 5 32	f7f8 e6f6 d7f7 f6h8	1832	hard	endgame mate mateIn2 short
92FOI	6nr/3k3p/4p3/8/1b1B4/3b1B2/PPrN1PP1/R3K2R w KQ - 2 31	f3e2 c2d2 e2d3 d2d3	1833	hard	advantage discoveredAttack discoveredCheck middlegame short
HjtHy	3rr3/2N3kp/2b3p1/1p2pp2/5n2/3B1P2/PPP3PP/4RR1K b - - 2 27	f4d3 c7e8 c6e8 c2d3	1833	hard	advantage intermezzo middlegame short
rPtkr	rq1r1k2/5p1Q/p1n2b2/1p1p4/8/1NP1B3/1P4P1/1K2RB2 b - - 0 27	b8g3 e3h6 f6g7 h7h8	1833	hard	mate mateIn2 middlegame pin short
0cVmV	r2qk2r/1pp2ppp/p1np4/8/2B1PBbb/2NP1N2/PPP5/R2QK1R1 w Qkq - 2 14	e1e2 c6d4 e2e3 g4f3	1834	hard	advantage middlegame pin short
Ah1Nb	r2q1rk1/ppp2ppp/5n2/8/3B4/1P1B1b2/P1P2PPK/RN1Q1R2 w - - 0 12	d4f6 d8d6 h2g1 f3d1	1834	hard	advantage fork middlegame short
EUL3m	r4rk1/p1Qp2p1/1pb4q/5p2/8/3N4/PPP2PPP/R3R1K1 w - - 1 20	d3e5 f8c8 c7c8 a8c8	1834	hard	advantage middlegame short trappedPiece
Nnjjd	3r3k/R5p1/4Q3/5pqp/1R2p3/4P2P/4rPP1/7K w - - 1 39	b4b7 e2f2 e6e8 d8e8	1834	hard	crushing endgame short
llIZf	5r2/1pp3kp/p1n3p1/5q2/2Qn4/3PR3/PPP2PPP/5RK1 w - - 0 23	c2c3 b7b5 c4d4 c6d4	1834	hard	advantage middlegame short trappedPiece
su9lx	5bnr/1Q2kpp1/p2p3p/8/2r1P3/2P1Bq2/PP3P1P/R4RK1 b - - 3 16	e7f6 e4e5 f6g6 b7f3	1834	hard	crushing discoveredAttack middlegame short
cmbi7	8/p1r3pp/R7/2p1k2b/8/4KP1B/8/8 b - - 6 32	h5g6 f3f4 e5d5 h3e6	1835	hard	endgame mate mateIn2 morphysMate short
B2qJ6	2k4r/ppp2pp1/5q2/2b4p/5Bn1/3P1QPP/PP4K1/R4R2 w - - 3 20	h3g4 f6b2 f4d2 b2d2	1836	hard	advantage middlegame short
xaSAa	8/8/8/3K4/p1n1P3/3k4/8/1N6 b - - 6 54	c4d2 b1d2 a4a3 d2b3	1836	hard	crushing defensiveMove endgame knightEndgame short
e58am	2k3rr/1pp1B3/n4p2/3p1bpp/Q2P1q2/2P2N2/P4PPP/R3R1K1 w - - 4 20	e7f6 f5d7 a4b3 f4f6	1837	hard	advantage discoveredAttack middlegame short
qAOnk	r1bq1b1r/ppp1pkpp/5n2/3Pp3/2B5/2N2N2/PPP2PnP/R2Q1K1R b - - 1 12	c8h3 f3g5 f7e8 g5h3	1837	hard	advantage fork opening short
BCOAB	rnb2bnr/ppp1q1p1/1k5p/4p3/P1Q1Pp2/1B1P3P/2PB1PP1/R3K2R b KQ - 0 16	c7c5 d2a5 b6a5 c4b5	1839	hard	attraction mate mateIn2 middlegame sacrifice short
UNYyh	r2q1rk1/pb1nbppN/4p3/1p1n4/2pPN3/2P5/PPB1QPPP/R1B2RK1 b - - 0 13	g8h7 e4f6 h7h8 e2h5	1839	hard	discoveredCheck doubleCheck mate mateIn2 middlegame short
aqfvj	r2q1rk1/2pbbppp/3p1n2/np1Np3/4P3/1B1P1N1P/1PP2PP1/R1BQ1RK1 b - - 3 12	a5b3 a1a8 d8a8 d5e7	1841	hard	crushing middlegame short
q9GR3	6k1/5pp1/p3p3/4P1QP/1qb5/5B2/5PK1/8 b - - 0 40	c4d3 g5d8 b4f8 d8d3	1841	hard	advantage endgame fork master short
ubY3y	5r1k/6qp/p2p2p1/1p1Pp1Q1/8/P1P4P/1P4P1/5RK1 w - - 4 28	g5g4 g7a7 g1h2 f8f1	1841	hard	crushing deflection endgame short
SAW04	6k1/6p1/7p/p2P4/2P1p2P/3qQKP1/P7/8 w - - 0 41	f3f4 g7g5 f4f5 d3e3	1842	hard	crushing deflection endgame master queenEndgame short
IlVqs	3r2k1/3q1pp1/1Q3b1p/7R/6P1/4B2P/r4P2/4R1K1 w - - 2 30	e3h6 f6d4 b6d8 d7d8	1844	hard	crushing middlegame short
K7nF6	3r1r1k/pb3ppp/1p2pn1N/8/1P2R2Q/q2B2PP/2P2P2/1R4K1 b - - 5 30	f6e4 h6f7 h8g8 f7d8	1844	hard	advantage kingsideAttack middlegame short
ahWSw	3rrb1k/p6b/1p4Np/2pqp2p/3n1p2/3P2QP/1P1R1PP1/2BBR1K1 b - - 1 26	h8g7 g6f4 g7h8 f4d5	1844	hard	advantage discoveredAttack discoveredCheck middlegame short
be4Ms	6k1/1p1r2p1/p3Rnqp/8/2PQ4/1P5P/PB4P1/6K1 w - - 0 33	d4d7 g6b1 g1h2 f6d7	1845	hard	crushing endgame fork intermezzo master short
yh0bK	r2qkbnr/pp1b1ppp/2n5/1BppN3/3P4/8/PPP2PPP/RNBQK2R w KQkq - 4 7	d1f3 c6e5 b5d7 e5d7	1846	hard	advantage opening short
PBiCL	r6k/1p3Qb1/1qp1nB1p/8/1P6/8/P4PPP/1R4K1 b - - 0 26	a8a2 f6g7 e6g7 f7a2	1847	hard	advantage master middlegame short
iU54h	1r2qrk1/4p1bp/4b1p1/2Q1p1N1/7P/1p4P1/5PB1/3RR1K1 b - - 1 25	e6g4 c5c4 g8h8 c4g4	1847	hard	advantage fork master masterVsMaster middlegame short
z9LUo	7r/Qb1qbpk1/3p2p1/1p2p3/2n1P1N1/2P2N2/1PB2PPP/3R2K1 w - - 8 27	b2b3 h8a8 a7b7 d7b7	1848	hard	advantage master middlegame short trappedPiece
rVwU3	3r3k/R5p1/p4p1p/1p1r1q2/8/P1Bp4/1PbQ1PPP/4R1K1 b - - 7 31	d8d6 d2h6 g7h6 e1e8	1849	hard	kingsideAttack mate mateIn2 middlegame sacrifice short
S6Tkh	rn2rk2/ppqb4/4p2p/2p1P2Q/1nP2R2/8/PP3PPP/RB4K1 b - - 1 18	f8e7 h5h4	1851	hard	mate mateIn1 middlegame oneMove
nWR26	4Q3/8/8/2P3k1/6p1/7P/6P1/2q3K1 w - - 6 63	g1h2 g4g3 h2g3 c1f4	1851	hard	attraction endgame mate mateIn2 queenEndgame short
rJ6WP	r3k2B/4pp2/p7/1p5p/4q3/2P1b2Q/P5PP/R2K1R2 w q - 0 25	h3f3 e4d3 d1e1 d3d2	1851	hard	mate mateIn2 middlegame short
Gvl2n	8/1B6/P3R3/k7/1p6/2b5/2P1K3/4r3 w - - 21 52	e2f2 e1e6 a6a7 c3d4	1852	hard	crushing endgame hangingPiece master short
RfdSh	r2q1rk1/pp1b1pp1/4p1n1/1N1pP1p1/5P2/P2B3R/1PP4Q/2KR4 b - - 1 22	d7b5 h3h8 g6h8 h2h7	1852	hard	clearance kingsideAttack mate mateIn2 middlegame sacrifice short
LuV7l	r4rk1/ppp1b1pp/1q2b3/2n5/1P6/2N1QN2/P3PPPP/3RKB1R w K - 1 16	b4c5 e7c5 d1b1 c5e3	1854	hard	advantage middlegame short
a8ZYT	r1b3k1/p4pp1/2p2n1p/nqb5/8/2N5/PPBQ1PPP/R4RK1 b - - 0 18	b5b2 c2h7 g8h7 d2b2	1854	hard	advantage discoveredAttack middlegame short
aJneN	r4r1k/p4p1p/1p2p3/2p5/1nP5/1B5N/PP1Q1PqP/2K3R1 b - - 2 22	g2h3 d2g5 h3f1 g1f1	1854	hard	crushing middlegame short
3rG0l	r1bq1r1k/1p2ppbp/p2p1R1B/2p1n1N1/2B1p2Q/2NP4/PPP3PP/R5K1 b - - 0 13	g7f6 h6g7 f6g7 h4h7	1855	hard	discoveredAttack kingsideAttack mate mateIn2 middlegame sacrifice short
V8Haf	q7/p3kp2/1pb2p1p/2p1pP1N/4P3/2PQ3P/PP4r1/3R3K b - - 1 28	c6e4 d3d6 e7e8 h5f6	1855	hard	deflection endgame mate mateIn2 short
jhrzY	r4k2/pp3p2/7p/1PPp1q2/P7/4PpQP/8/6RK b - - 3 32	f3f2 g3d6 f8e8 g1g8	1856	hard	endgame mate mateIn2 short
1C45y	r3kb1r/pp3pp1/2n1pnp1/2qp4/5BPP/2P1PP2/PP1NQ3/R3KB1R b KQkq - 0 13	f8d6 d2b3 c5b6 f4d6	1858	hard	crushing middlegame short
7MlAA	7r/1p6/p2b4/8/1P1n3p/1BN5/1kP5/5R1K b - - 3 35	d6b4 c3a4 b2a3 f1a1	1858	hard	endgame mate mateIn2 short
a1fDI	4r1k1/pp6/2p2n2/3p1N2/3P1qPp/PP3P2/1BP2KP1/R4Q2 w - - 3 29	a1e1 f6g4 f2g1 f4h2	1858	hard	mate mateIn2 middlegame pin short
f2KWo	2kr4/pp3p2/2p3pp/2bqR3/3r1P2/8/PPQ3PP/2R3K1 w - - 0 22	e5d5 d4d1	1859	hard	collinearMove discoveredCheck doubleCheck endgame mate mateIn1 oneMove pillsburysMate
7iwKj	r1b3rk/p1q2p2/4p1pp/3pN3/2pQ1P2/2P3PP/P1B5/2K4R b - - 1 28	c8b7 e5g6 h8h7 g6f8	1860	hard	discoveredCheck doubleCheck kingsideAttack mate mateIn2 middlegame short
87Ms8	7r/8/2p2RP1/2P1nPk1/7p/p7/P3B3/1K6 w - - 1 36	g6g7 h8b8 b1c2 g5f6	1860	hard	crushing endgame short
J8i3m	6r1/pppk1p1r/1b1p1Bb1/4p3/2B1PP2/2PP4/PP4K1/R4R2 w - - 1 21	g2f3 g6h5	1860	hard	mate mateIn1 middlegame oneMove
Uzz29	4r1k1/2p3pp/2b1N3/1p6/2pP4/p7/P1Q2PrP/1RB2K2 w - - 2 28	e6f4 g2g1 f1g1 e8e1	1860	hard	attraction mate mateIn2 middlegame sacrifice short
ey6K3	3r2k1/3b1pp1/1q5p/pp1Q4/3P1P2/6P1/PP4BP/4R1K1 w - - 1 26	e1d1 d7g4 d5c6 b6c6	1860	hard	crushing endgame short
5GltG	r4rk1/pppb1N2/1bn2Qp1/2P4p/q1BP4/BR2P3/P4PPP/5RK1 b - - 2 21	a4c4 f6g6	1861	hard	kingsideAttack mate mateIn1 middlegame oneMove
6AT6c	4rr2/ppq2pk1/5b2/2ppNQp1/8/1P1P3R/1PP4P/4R1K1 b - - 1 26	f6e5 f5g5	1861	hard	mate mateIn1 middlegame oneMove
M8wTq	1R6/6p1/6pk/4K1p1/r7/7P/1P6/8 b - - 1 40	g5g4 b8h8 h6g5 h3h4	1861	hard	endgame mate mateIn2 rookEndgame short
czLiG	5r1k/1p2b1pp/p1b3r1/8/P5Bq/4B2P/1PQ2PP1/R4RK1 w - - 7 29	g2g3 g6g4 c2c6 b7c6	1861	hard	advantage middlegame pin short
nsTxm	8/2r5/3k1p2/1p5P/p5P1/3p2K1/PP3P2/2R5 w - - 0 37	c1c7 d3d2 c7c3 d2d1q	1862	hard	advancedPawn advantage endgame promotion rookEndgame short
8pRCL	6k1/2p1bqpp/6r1/3r4/4Q3/1PP5/P4PPP/R1B2RK1 w - - 7 27	f1e1 g6e6 e4e6 f7e6	1864	hard	advantage middlegame short
jaCZg	r2k1b1r/ppp3pp/8/5b2/1n1p1q2/1K1B4/PP2R1PP/RNBQ4 b - - 1 15	f5e6 e2e6 f4f7 d3c4	1864	hard	crushing defensiveMove hangingPiece middlegame short
qOjdp	6k1/7p/2K3p1/1N6/2n4P/3R2P1/1r6/8 w - - 3 37	b5d6 c4e5 c6d5 e5d3	1864	hard	crushing endgame fork master short
Eh1eL	8/PK6/8/1Bppk3/2P5/r7/8/8 b - - 0 66	d5c4 b5a6 a3f3 a7a8q	1866	hard	advancedPawn crushing endgame promotion short
MKtXW	r2qrkQ1/pb5B/2p1p3/1p2P1b1/8/P1n1P3/1P3PP1/R3K2R b KQ - 3 21	f8e7 g8g7	1866	hard	epauletteMate mate mateIn1 middlegame oneMove
pxRyQ	2b1rnk1/r5pn/p3p3/1p1q4/3P3Q/BP5R/P1P3PP/5RK1 b - - 2 25	d5g5 f1f8 h7f8 h4g5	1866	hard	crushing deflection kingsideAttack middlegame short
XHuKN	r4r2/p3Rp1k/2p1bP1p/5pB1/1p6/4Q3/q5PP/5R1K b - - 0 28	h6g5 e3g5 a2g2 g5g2	1867	hard	crushing middlegame short
bOGCv	8/3b4/3pp1pp/1P6/3k1bP1/5P2/5K2/1R6 b - - 0 60	d7c8 b1b4 d4c5 b4f4	1867	hard	advantage endgame short skewer
kb8A3	4r2k/6pp/p5r1/1p1qp1Q1/3p4/P2P4/1PP1R1PP/4R1K1 w - - 1 27	e2e5 e8e5 e1e5 g6g5	1867	hard	crushing endgame short
onl2L	r1b3kr/1pq1n2p/2p1p1pQ/p3p3/4N3/B1P5/P4PPP/R3K2R b KQ - 3 17	e7f5 h6f8	1867	hard	mate mateIn1 middlegame oneMove
rNb4P	2kr3r/pp3pp1/5n1p/3p4/1qnN1QPP/2NR1P2/PPP5/1K5R w - - 6 21	d4b3 c4a3 b2a3 b4f4	1868	hard	advantage discoveredAttack middlegame short
mBOxX	r5k1/p1p3pp/2p4r/2bp4/3N4/2P2PPb/PP1N1KPq/R2Q2R1 b - - 4 20	a8f8 d2f1 h2g1 f2g1	1869	hard	crushing master middlegame short trappedPiece
sEv1v	r1b2Q2/ppk4p/2p1p3/8/2P1r3/2Bqn3/PP2N1PP/2R1KBR1 w - - 3 22	e2g3 e3c2 e1f2 d3e3	1869	hard	discoveredCheck doubleCheck mate mateIn2 middlegame short
2i1xb	8/k3q1b1/rr2b2p/3pNp2/2pP1Pp1/1p2N1P1/1P2R1P1/2R1Q1K1 b - - 7 40	e7b4 e5c6 b6c6 e1b4	1870	hard	crushing deflection master middlegame short
x9tPI	8/8/1k6/1p6/1PnPB3/2B2pr1/P3p3/2R4K w - - 0 42	h1h2 f3f2 h2g3 f2f1q	1872	hard	advancedPawn crushing endgame promotion short
5zaBw	r3k2r/1p1b1ppp/p1nPp3/3p4/3PnB2/q4N2/P3BPPP/1R1Q1RK1 b kq - 3 14	e4d6 b1b3 a3a5 f4d6	1873	hard	crushing middlegame short
6q1wr	8/p5b1/1p6/2p1kp2/5N1K/4N2P/P7/8 w - - 4 47	h4g5 g7f6 g5g6 e5f4	1873	hard	crushing deflection endgame master short
IlffZ	rnq5/pp2pkbQ/2ppp3/6P1/3PP3/2N2r2/PPP2P2/R3K2R b KQ - 0 17	c8g8 h7h5 f7f8 h5f3	1873	hard	advantage fork middlegame short
FUIBi	5k1r/ppq2rp1/1b1N1p2/2pQ3p/3p4/3P4/PP1B3P/4R2K b - - 11 32	f7e7 d5f7 e7f7 e1e8	1874	hard	mate mateIn2 middlegame sacrifice short
3Ggpx	r1bqnrk1/2p2pp1/pb1p4/np1PP1N1/8/3Q4/PP3PPP/RNB2RK1 b - - 3 15	f7f5 d3h3 d8g5 c1g5	1876	hard	advantage middlegame short
4kSUE	5rk1/pbR3pp/1p2p1q1/3p4/1P6/PN3r2/3Q3P/2R2B1K w - - 0 31	f1g2 f3f2 c1g1 f2d2	1876	hard	advantage middlegame short
